business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,plus_code,rating,reference,scope,types,user_ratings_total,vicinity,opening_hours,photos,permanently_closed
OPERATIONAL,"{'location': {'lat': -6.168257, 'lng': 106.8387954}, 'viewport': {'northeast': {'lat': -6.166942670107279, 'lng': 106.8399213298927}, 'southwest': {'lat': -6.169642329892723, 'lng': 106.8372216701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,LP3MKA,ChIJx421_sj1aS4RmGEuq5our2s,"{'compound_code': 'RRJQ+MG Pasar Baru, Central Jakarta City, Jakarta', 'global_code': '6P58RRJQ+MG'}",0.0,ChIJx421_sj1aS4RmGEuq5our2s,GOOGLE,"['university', 'point_of_interest', 'establishment']",0,"Jl. Dr. Wahidin I No.12D, Ps. Baru, Kota Jakarta Pusat",,,
OPERATIONAL,"{'location': {'lat': -6.1727097, 'lng': 106.8312189}, 'viewport': {'northeast': {'lat': -6.171348420107279, 'lng': 106.8325900798927}, 'southwest': {'lat': -6.174048079892723, 'lng': 106.8298904201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Nora purba,ChIJZeBLurj1aS4R6biM8ETtoVA,"{'compound_code': 'RRGJ+WF Gambir, Central Jakarta City, Jakarta', 'global_code': '6P58RRGJ+WF'}",0.0,ChIJZeBLurj1aS4R6biM8ETtoVA,GOOGLE,"['university', 'point_of_interest', 'establishment']",0,"Merdeka Square, Jakarta, Mesjid, RT.2/RW.1, Gambir, Kota Jakarta Pusat",,,
OPERATIONAL,"{'location': {'lat': -6.149108699999999, 'lng': 106.8234098}, 'viewport': {'northeast': {'lat': -6.147761320107278, 'lng': 106.8247465798927}, 'southwest': {'lat': -6.150460979892721, 'lng': 106.8220469201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Sekolah Tinggi Agama Buddha Dutavira,ChIJPcDBb-T1aS4RJmMJI50SeSY,,5.0,ChIJPcDBb-T1aS4RJmMJI50SeSY,GOOGLE,"['university', 'point_of_interest', 'establishment']",1,"VR2F+993, Jl. Mangga Besar Raya,Jakpus., RT.6/RW.1, Taman Sari, Kota Jakarta Barat",{'open_now': True},"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107745350943513027922"">Cahyana Wiyana</a>'], 'photo_reference': 'AZose0mb-Hl3hQiqrMD0feskX7gHkq4tCfxWBDtc6KHSfSiWJ23WPAqqU2X3_Ws35yEKcJQJWgTn_FlUOYbgUUfDIwYLshcGDL7mrpeIKV2n7wPRdfii5E44feoKt8lmcdtkMuGiwtuT4S4yNsVA0O02vPQ1pR60WdLMCrnFvq9MLuQ5AHei', 'width': 1836}]",
OPERATIONAL,"{'location': {'lat': -6.155415, 'lng': 106.8400957}, 'viewport': {'northeast': {'lat': -6.154067620107277, 'lng': 106.8414353298927}, 'southwest': {'lat': -6.156767279892721, 'lng': 106.8387356701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,STAI PERSIS Jakarta,ChIJhzBIBen1aS4R2NsD_Lj7nQM,"{'compound_code': 'RRVR+R2 South Gunung Sahari, Central Jakarta City, Jakarta', 'global_code': '6P58RRVR+R2'}",0.0,ChIJhzBIBen1aS4R2NsD_Lj7nQM,GOOGLE,"['university', 'point_of_interest', 'establishment']",0,"Jl. Bambu Apus I No. 1, Cipayung, RT.1/RW.1, Bambu Apus, Kota Jakarta Pusat",,,
OPERATIONAL,"{'location': {'lat': -6.152699, 'lng': 106.8429962}, 'viewport': {'northeast': {'lat': -6.151318770107277, 'lng': 106.8443578798927}, 'southwest': {'lat': -6.154018429892721, 'lng': 106.8416582201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Calvin Institute of Technology,ChIJE2R2Wdv1aS4RsLbbd3hiqNo,"{'compound_code': 'RRWV+W5 East Pademangan, North Jakarta City, Jakarta', 'global_code': '6P58RRWV+W5'}",4.7,ChIJE2R2Wdv1aS4RsLbbd3hiqNo,GOOGLE,"['university', 'point_of_interest', 'establishment']",48,"Calvin Tower RMCI Jl. Industri Blok B14, RW.10, East Pademangan, Central Jakarta City",{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115338017441590214968"">Stefanus Cahya Catur Wijaya</a>'], 'photo_reference': 'AZose0n0gDsSjYEvWelXrOosC2muVkkJyWoGFnirmxnx4X3TxRR4hak21Ad4HShy487isoHw6AqoA1Hk6W96uhhhUxhJV-p2-eecIy7gzsz0CgkO4itc_7OFm5ba3beZlEVWyG6hepJbrvfMNejGqdSz_cCsemY_mZYaV_T7V1ATv5vLJkZ3', 'width': 4032}]",
OPERATIONAL,"{'location': {'lat': -6.157733899999999, 'lng': 106.8437042}, 'viewport': {'northeast': {'lat': -6.156321670107277, 'lng': 106.8450390298927}, 'southwest': {'lat': -6.159021329892721, 'lng': 106.8423393701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,AKPER PELNI JAKARTA (KAMPUS KEMAYORAN),ChIJRRzPThH1aS4RuxGv0P6pYAw,"{'compound_code': 'RRRV+WF South Gunung Sahari, Central Jakarta City, Jakarta', 'global_code': '6P58RRRV+WF'}",5.0,ChIJRRzPThH1aS4RuxGv0P6pYAw,GOOGLE,"['university', 'point_of_interest', 'establishment']",2,"Gedung PT PELNI Kemayoran, Jl. Angkasa No.18, RT.14/RW.3, Gn. Sahari Sel., Kota Jakarta Pusat",{'open_now': True},"[{'height': 853, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110711393562405014685"">A Google User</a>'], 'photo_reference': 'AZose0nHury0ksaUlLix1_D_5eK9cF6o9k7shQ2LkY_NNXlwjYuMpjYjf4fnsXbDSlOVEK8Xy0Chf3YsM-snsTncOdaLqhhfS6anr43jfRkNYNbWrs2JxWsSYyHkdAA1IovGOXT0PluycqnLLsJvYIHUIc_gOBbwOGNjTlV6kmE0TumpnU7K', 'width': 1280}]",
OPERATIONAL,"{'location': {'lat': -6.138876100000001, 'lng': 106.8246226}, 'viewport': {'northeast': {'lat': -6.137524520107278, 'lng': 106.8259631298927}, 'southwest': {'lat': -6.140224179892722, 'lng': 106.8232634701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,universitas binawan,ChIJEUakKOX1aS4R833yAYUyHUU,,0.0,ChIJEUakKOX1aS4R833yAYUyHUU,GOOGLE,"['university', 'point_of_interest', 'establishment']",0,"VR6F+CRX, Gg. Gatep, RW.6, Mangga Dua Sel., Kota Jakarta Pusat",,,
OPERATIONAL,"{'location': {'lat': -6.14767, 'lng': 106.8210971}, 'viewport': {'northeast': {'lat': -6.146271720107277, 'lng': 106.8224387298927}, 'southwest': {'lat': -6.148971379892721, 'lng': 106.8197390701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Sekolah Tinggi Teologi Lintas Budaya,ChIJn_CHHOP1aS4R_ounVKhgjEg,"{'compound_code': 'VR2C+WC Tangki, West Jakarta City, Jakarta', 'global_code': '6P58VR2C+WC'}",0.0,ChIJn_CHHOP1aS4R_ounVKhgjEg,GOOGLE,"['university', 'point_of_interest', 'establishment']",0,"Jl. Mangga Besar IX%2F2 D-2-3 Tangki Taman Sari Jakarta Barat DKI Jakarta, RT.4/RW.3, Tangki, Kota Jakarta Barat",,,
OPERATIONAL,"{'location': {'lat': -6.1369878, 'lng': 106.8313464}, 'viewport': {'northeast': {'lat': -6.135684870107279, 'lng': 106.8327066298927}, 'southwest': {'lat': -6.138384529892723, 'lng': 106.8300069701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Diploma Bachelor Master,ChIJXQOKv_f1aS4Rrq5jf-o0sxo,"{'compound_code': 'VR7J+6G Ancol, North Jakarta City, Jakarta', 'global_code': '6P58VR7J+6G'}",0.0,ChIJXQOKv_f1aS4Rrq5jf-o0sxo,GOOGLE,"['university', 'point_of_interest', 'establishment']",0,"Jl. Gn. Sahari No.1, RT.11/RW.6, Ancol, Jkt Utara",,,
OPERATIONAL,"{'location': {'lat': -6.1588581, 'lng': 106.8468075}, 'viewport': {'northeast': {'lat': -6.157507520107278, 'lng': 106.8481600798927}, 'southwest': {'lat': -6.160207179892722, 'lng': 106.8454604201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Universitas Dirgantara Marsekal Suryadarma (Unsurya),ChIJme9zmb71aS4RNRm4Dvoo7LE,"{'compound_code': 'RRRW+FP South Gunung Sahari, Central Jakarta City, Jakarta', 'global_code': '6P58RRRW+FP'}",0.0,ChIJme9zmb71aS4RNRm4Dvoo7LE,GOOGLE,"['university', 'point_of_interest', 'establishment']",0,"Jl. Angkasa No.1, RT.5/RW.9, Gn. Sahari Sel., Kota Jakarta Pusat",,,
OPERATIONAL,"{'location': {'lat': -6.1613352, 'lng': 106.8455006}, 'viewport': {'northeast': {'lat': -6.159994970107277, 'lng': 106.8468540298927}, 'southwest': {'lat': -6.162694629892721, 'lng': 106.8441543701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Program Studi Management,ChIJTRYPPrn1aS4RzzXelr2oj90,"{'compound_code': 'RRQW+F6 Kemayoran, Central Jakarta City, Jakarta', 'global_code': '6P58RRQW+F6'}",0.0,ChIJTRYPPrn1aS4RzzXelr2oj90,GOOGLE,"['university', 'point_of_interest', 'establishment']",0,"STIE Tamsis Jakarta, Jl. Garuda No.44, RT.2/RW.5, Kemayoran, Kota Jakarta Pusat",,,
OPERATIONAL,"{'location': {'lat': -6.174051299999999, 'lng': 106.8532635}, 'viewport': {'northeast': {'lat': -6.172879270107278, 'lng': 106.8546282798927}, 'southwest': {'lat': -6.175578929892722, 'lng': 106.8519286201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Sekolah Tinggi Ilmu Ekonomi,ChIJL6fUYa31aS4RrX5Aehkbd6U,"{'compound_code': 'RVG3+98 Harapan Mulya, Central Jakarta City, Jakarta', 'global_code': '6P58RVG3+98'}",5.0,ChIJL6fUYa31aS4RrX5Aehkbd6U,GOOGLE,"['university', 'point_of_interest', 'establishment']",2,"Jl. Letjen Suprapto No.30D, RT.7/RW.2, Harapan Mulya, Kota Jakarta Pusat",{'open_now': True},,
OPERATIONAL,"{'location': {'lat': -6.1746235, 'lng': 106.856798}, 'viewport': {'northeast': {'lat': -6.173192370107279, 'lng': 106.8581748798927}, 'southwest': {'lat': -6.175892029892723, 'lng': 106.8554752201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,INSTITUT STIAMI KAMPUS PASCASARJANA,ChIJpUWG0Kz1aS4RWJXnggjAuV0,"{'compound_code': 'RVG4+5P Galur, Central Jakarta City, Jakarta', 'global_code': '6P58RVG4+5P'}",4.5,ChIJpUWG0Kz1aS4RWJXnggjAuV0,GOOGLE,"['university', 'point_of_interest', 'establishment']",56,"Jalan Let.Jend. Suprapto No. 504, Cempaka Putih, RT.1/RW.6, Galur, Jakarta, RT.1/RW.6, Galur, DKI Jakarta",{'open_now': True},"[{'height': 4128, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110198849997579992900"">A Google User</a>'], 'photo_reference': 'AZose0mJSq1pmivBP_LG15qgmjzBOsj3X6Olsc_Jr9A2PDYlUo-a-IoYpbm1SX5ZUuah-lHsqb1ZY49usG7TARrGGOYc4e79QiEpjh5j9IB-Ctk-SC5xW8GDuHuDRiH8DiklYeOo49QFAC9DToalEHJtWDpwg32_57lUu1JoYH0-9qvdVmf4', 'width': 3096}]",
OPERATIONAL,"{'location': {'lat': -6.173459299999999, 'lng': 106.8536416}, 'viewport': {'northeast': {'lat': -6.172188370107277, 'lng': 106.8549961298927}, 'southwest': {'lat': -6.17488802989272, 'lng': 106.8522964701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,STIE Jakarta International College,ChIJDbMNbK31aS4Rmw063NB3Imo,"{'compound_code': 'RVG3+JF Harapan Mulya, Central Jakarta City, Jakarta', 'global_code': '6P58RVG3+JF'}",4.5,ChIJDbMNbK31aS4Rmw063NB3Imo,GOOGLE,"['university', 'point_of_interest', 'establishment']",40,"Bakso Pak Kumis, Jl. Perunggu No.53, RT.4/RW.2, Harapan Mulya, Central Jakarta City",,"[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101133627214347672625"">Ebed Simanullang</a>'], 'photo_reference': 'AZose0k5xNQL7TpR8GXyDXrt1vDQ3w20_Cs1HIoEVBlg7lHbsV4yGDSETCJPDJUivxTyiPTot6qwgCo3WuxLK-vQMLOLZ03ejznMJWNjC6fdNl-gMmqVzl_t5Wp1ol-Jg5ARXvBQX4RyK6lxycUTiY6Bu3p958cf7QcmI5kbi8CZBBLMqImf', 'width': 3060}]",
OPERATIONAL,"{'location': {'lat': -6.1769443, 'lng': 106.8583311}, 'viewport': {'northeast': {'lat': -6.175566070107278, 'lng': 106.8597692798927}, 'southwest': {'lat': -6.178265729892722, 'lng': 106.8570696201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Institut STIAMI,ChIJUX4IZlP0aS4RmHHpBXqJrXc,"{'compound_code': 'RVF5+68 Galur, Central Jakarta City, Jakarta', 'global_code': '6P58RVF5+68'}",4.5,ChIJUX4IZlP0aS4RmHHpBXqJrXc,GOOGLE,"['university', 'point_of_interest', 'establishment']",218,"Kostan Bintang Berlian, Jl. Pangkalan Asem Raya No. 55, Cempaka Putih, Jakarta Pusat, RT.5/RW.7, Galur, Jakarta",,"[{'height': 3480, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115044378325599962566"">tanya SangKholis</a>'], 'photo_reference': 'AZose0lPx8n3xYODB-zO29sNxYFeiQuTXD7IUkXKzDVHzRi3wc6-nE1_vLV7my01c5wDJZOJblCbDBe1uEjTJLB1pUzXl6ymWfwwhJ990gRingdvYuqVnziCWa8WVzpCEcWOLV8fBvwFgHHb23Mwz-yKisGfCln_g7iIPdPGm3cQGj-_xo3x', 'width': 4640}]",
OPERATIONAL,"{'location': {'lat': -6.177111699999999, 'lng': 106.8545567}, 'viewport': {'northeast': {'lat': -6.175756720107278, 'lng': 106.8559516298927}, 'southwest': {'lat': -6.178456379892721, 'lng': 106.8532519701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Sekolah Tinggi Filsafat,ChIJG5dzk1L0aS4RJ0Z3YpddS3A,"{'compound_code': 'RVF3+5R Galur, Central Jakarta City, Jakarta', 'global_code': '6P58RVF3+5R'}",0.0,ChIJG5dzk1L0aS4RJ0Z3YpddS3A,GOOGLE,"['university', 'point_of_interest', 'establishment']",0,"Jl. Percetakan Negara No. 31-A Galur Johar Baru Jakarta Pusat DKI Jakarta, RT.9, Galur, Kota Jakarta Pusat",,,
OPERATIONAL,"{'location': {'lat': -6.1692563, 'lng': 106.8661724}, 'viewport': {'northeast': {'lat': -6.167908670107279, 'lng': 106.8675209298927}, 'southwest': {'lat': -6.170608329892723, 'lng': 106.8648212701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,universitas yarsi,ChIJldl6sKf1aS4RHAgSeVAzYYo,"{'compound_code': 'RVJ8+7F Cempaka Baru, Central Jakarta City, Jakarta', 'global_code': '6P58RVJ8+7F'}",0.0,ChIJldl6sKf1aS4RHAgSeVAzYYo,GOOGLE,"['university', 'point_of_interest', 'establishment']",0,"Jl. Swadaya IV No.49, RT.13/RW.4, Cemp. Baru, Kota Jakarta Pusat",,,
OPERATIONAL,"{'location': {'lat': -6.1704146, 'lng': 106.8678534}, 'viewport': {'northeast': {'lat': -6.168847170107278, 'lng': 106.8691442298927}, 'southwest': {'lat': -6.171546829892722, 'lng': 106.8664445701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Polytechnic STMI Jakarta,ChIJY_9zOQT1aS4R0X9WLiTBJcE,"{'compound_code': 'RVH9+R4 East Cempaka Putih, Central Jakarta City, Jakarta', 'global_code': '6P58RVH9+R4'}",4.6,ChIJY_9zOQT1aS4R0X9WLiTBJcE,GOOGLE,"['university', 'point_of_interest', 'establishment']",227,"10, Jl. Letjen Suprapto No.26, RW.5, Cemp. Putih Tim., Kota Jakarta Pusat",{'open_now': False},"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101602885770407180795"">Jonedi Kampai</a>'], 'photo_reference': 'AZose0k7ulVQ6TL9CYhQAMyjN0rV2DJya6419P3WGA_xDRas7icQLnOVfxyc1FaHAbfzCgnEORwyvfg2EoCXbvReINWW0O2-EkchNJM8qoi0UP9DiWTvWMXGlFZqWNoUb8st0DcCqK0xodTSE8g8ynkt4-TYbbIf92rCfTKSCDCuifYfyx2u', 'width': 1920}]",
OPERATIONAL,"{'location': {'lat': -6.1696595, 'lng': 106.8701053}, 'viewport': {'northeast': {'lat': -6.168107070107277, 'lng': 106.8713844298927}, 'southwest': {'lat': -6.170806729892721, 'lng': 106.8686847701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Universitas YARSI,ChIJcb8tsQb1aS4RYU1a8kyxNMk,"{'compound_code': 'RVJC+42 East Cempaka Putih, Central Jakarta City, Jakarta', 'global_code': '6P58RVJC+42'}",4.6,ChIJcb8tsQb1aS4RYU1a8kyxNMk,GOOGLE,"['university', 'point_of_interest', 'establishment']",523,"Menara Yarsi, Jl. Letjen Suprapto No.Kav. 13, RT.10/RW.5, Cemp. Putih Tim., Kota Jakarta Pusat",{'open_now': True},"[{'height': 1468, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106112208412834800637"">yahya dani</a>'], 'photo_reference': 'AZose0m0D6sSVVDKmfuXspqK5ZA22kcMPECtMuo4Mhm8HdXuIyxH5eX0KGFan_82LIWKQXA7KnoL2eDtNWt7EqNxjXG7iBo2FpTaEQg0G3Z5VmP7w33J4yPJhT9dTzKPQ5U7QXogf1MLVaKYxoI7zvi7SwqLJPQveD8-D8BTAXiZGA-BVS2n', 'width': 3264}]",
OPERATIONAL,"{'location': {'lat': -6.170867899999999, 'lng': 106.8701683}, 'viewport': {'northeast': {'lat': -6.169542470107278, 'lng': 106.8715292298927}, 'southwest': {'lat': -6.172242129892722, 'lng': 106.8688295701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Universitas Madi,ChIJCWbLXAH1aS4RR_RUvFqHjfU,"{'compound_code': 'RVHC+M3 East Cempaka Putih, Central Jakarta City, Jakarta', 'global_code': '6P58RVHC+M3'}",5.0,ChIJCWbLXAH1aS4RR_RUvFqHjfU,GOOGLE,"['university', 'point_of_interest', 'establishment']",1,"Jl. Cempaka Putih Tengah 4 B No.9, RT.9/RW.5, Cemp. Putih Tim., Kota Jakarta Pusat",{'open_now': True},,
OPERATIONAL,"{'location': {'lat': -6.169842699999999, 'lng': 106.8688058}, 'viewport': {'northeast': {'lat': -6.168372320107278, 'lng': 106.8700979298927}, 'southwest': {'lat': -6.171071979892722, 'lng': 106.8673982701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Fakultas Kedoktoran Universitas Yarsi,ChIJSaTHKwH1aS4Rf9Ra2rHT6ps,"{'compound_code': 'RVJ9+3G East Cempaka Putih, Central Jakarta City, Jakarta', 'global_code': '6P58RVJ9+3G'}",5.0,ChIJSaTHKwH1aS4Rf9Ra2rHT6ps,GOOGLE,"['university', 'point_of_interest', 'establishment']",4,"Jl. Letjen Suprapto No.10, RT.10/RW.5, Cemp. Putih Tim., Kota Jakarta Pusat",,,
OPERATIONAL,"{'location': {'lat': -6.16976, 'lng': 106.8688973}, 'viewport': {'northeast': {'lat': -6.168389520107278, 'lng': 106.8702454298927}, 'southwest': {'lat': -6.171089179892721, 'lng': 106.8675457701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Akademi Perpustakaan Yarsi,ChIJY_9zOQT1aS4RBBUxvYyv7Lw,"{'compound_code': 'RVJ9+3H East Cempaka Putih, Central Jakarta City, Jakarta', 'global_code': '6P58RVJ9+3H'}",0.0,ChIJY_9zOQT1aS4RBBUxvYyv7Lw,GOOGLE,"['university', 'point_of_interest', 'establishment']",0,"Jl. Letjen Suprapto No.10510, RT.10/RW.5, Cemp. Putih Tim., Kota Jakarta Pusat",,,
OPERATIONAL,"{'location': {'lat': -6.1696595, 'lng': 106.8701053}, 'viewport': {'northeast': {'lat': -6.168107070107277, 'lng': 106.8713844298927}, 'southwest': {'lat': -6.170806729892721, 'lng': 106.8686847701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Fakultas Psikologi Universitas Yarsi,ChIJ-_9BNQH1aS4RYopR8wuvrHs,,4.8,ChIJ-_9BNQH1aS4RYopR8wuvrHs,GOOGLE,"['university', 'point_of_interest', 'establishment']",5,"RVJC+42Q, RT.10/RW.5, East Cempaka Putih, Central Jakarta City",{'open_now': True},,
OPERATIONAL,"{'location': {'lat': -6.164075599999999, 'lng': 106.8757939}, 'viewport': {'northeast': {'lat': -6.162740270107277, 'lng': 106.8771480298927}, 'southwest': {'lat': -6.165439929892721, 'lng': 106.8744483701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Sekolah Tinggi Bahasa Asing Pertiwi,ChIJKYGd8Q_1aS4RgvOwQ5k-vvI,,5.0,ChIJKYGd8Q_1aS4RgvOwQ5k-vvI,GOOGLE,"['university', 'point_of_interest', 'establishment']",1,"RVPG+987, Jl. Letjen Soeprapto Sumur Batu Cariu Jakarta Pusat DKI Jakarta, RW.8, Sumur Batu, Kota Jakarta Pusat",,,
OPERATIONAL,"{'location': {'lat': -6.1645034, 'lng': 106.8772316}, 'viewport': {'northeast': {'lat': -6.163101070107277, 'lng': 106.8783741298927}, 'southwest': {'lat': -6.165800729892721, 'lng': 106.8756744701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Sekolah Tinggi Ilmu Komputer Prosia,ChIJQedVBxD1aS4Rk_qMo44Jykw,,0.0,ChIJQedVBxD1aS4Rk_qMo44Jykw,GOOGLE,"['university', 'point_of_interest', 'establishment']",0,"Jl. Letjen Soeprapto Cempaka Baru Kemayoran Jakarta Pusat DKI Jakarta, RW.8, Sumur Batu, Kota Jakarta Pusat",,,
OPERATIONAL,"{'location': {'lat': -6.1680426, 'lng': 106.8721169}, 'viewport': {'northeast': {'lat': -6.166718770107277, 'lng': 106.8734792298927}, 'southwest': {'lat': -6.169418429892721, 'lng': 106.8707795701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Persaudaraan Alumni Fakultas Kedokteran Universitas Yarsi,ChIJY_9zOQT1aS4RGfbslZTGpj4,,0.0,ChIJY_9zOQT1aS4RGfbslZTGpj4,GOOGLE,"['university', 'point_of_interest', 'establishment']",0,"Jl. Letjen Suprapto Cempaka Putih Timur Cempaka Putih Jakarta Pusat DKI Jakarta, RT.9/RW.7, Cemp. Putih Tim., Kota Jakarta Pusat",,,
OPERATIONAL,"{'location': {'lat': -6.1800222, 'lng': 106.8420597}, 'viewport': {'northeast': {'lat': -6.178705520107278, 'lng': 106.8434157298927}, 'southwest': {'lat': -6.181405179892722, 'lng': 106.8407160701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Universitas Nusa Mandiri Kampus Kramat Raya,ChIJwyRye0b0aS4RtVXaYIAmfgQ,"{'compound_code': 'RR9R+XR Kwitang, Central Jakarta City, Jakarta', 'global_code': '6P58RR9R+XR'}",4.7,ChIJwyRye0b0aS4RtVXaYIAmfgQ,GOOGLE,"['university', 'point_of_interest', 'establishment']",195,"Jl. Kramat Raya No.18, RT.5/RW.7, Kwitang, Kota Jakarta Pusat",{'open_now': True},"[{'height': 750, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115202828409038492522"">A Google User</a>'], 'photo_reference': 'AZose0ksYs4PD3lxj91U7qWS6vtmeHE-9Vx2RfPNnWXQ8WVRfT-oM64lj3TUVDHmThL442zWdyEPkK6AdL3AWm6v91u1iiVxc-lD11pNaeDrnDDzPRMShyCk43eXrGj_93XU_BwbvDnQLyKwz_ELiISBeI4ABgwOaHqVIQRkJPKOogAOXT4h', 'width': 1000}]",
